feature,chi2,p,n_target,n_reference
centuries,3.0039833756086014,0.08306006882947814,6,0
cleansing,3.0039833756086014,0.08306006882947814,6,0
criticize,3.0039833756086014,0.08306006882947814,6,0
criticized,3.0039833756086014,0.08306006882947814,6,0
crude,3.0039833756086014,0.08306006882947814,6,0
danilov,3.0039833756086014,0.08306006882947814,6,0
demonstration,3.0039833756086014,0.08306006882947814,6,0
dugina,3.0039833756086014,0.08306006882947814,6,0
insults,3.0039833756086014,0.08306006882947814,6,0
interviews,3.0039833756086014,0.08306006882947814,6,0
italy,3.0039833756086014,0.08306006882947814,6,0
latvia,3.0039833756086014,0.08306006882947814,6,0
metre,3.0039833756086014,0.08306006882947814,6,0
mistakes,3.0039833756086014,0.08306006882947814,6,0
nato's,3.0039833756086014,0.08306006882947814,6,0
objectivity,3.0039833756086014,0.08306006882947814,6,0
pawn,3.0039833756086014,0.08306006882947814,6,0
payments,3.0039833756086014,0.08306006882947814,6,0
photograph,3.0039833756086014,0.08306006882947814,6,0
phrase,3.0039833756086014,0.08306006882947814,6,0
plays,3.0039833756086014,0.08306006882947814,6,0
precedent,3.0039833756086014,0.08306006882947814,6,0
preferred,3.0039833756086014,0.08306006882947814,6,0
pumping,3.0039833756086014,0.08306006882947814,6,0
quartet,3.0039833756086014,0.08306006882947814,6,0
reprisals,3.0039833756086014,0.08306006882947814,6,0
rug,3.0039833756086014,0.08306006882947814,6,0
serbia,3.0039833756086014,0.08306006882947814,6,0
similarly,3.0039833756086014,0.08306006882947814,6,0
smokescreen,3.0039833756086014,0.08306006882947814,6,0
strip,3.0039833756086014,0.08306006882947814,6,0
suppressed,3.0039833756086014,0.08306006882947814,6,0
symbols,3.0039833756086014,0.08306006882947814,6,0
unions,3.0039833756086014,0.08306006882947814,6,0
workers,3.0039833756086014,0.08306006882947814,6,0
circumstances,2.9536509631940078,0.08568378582618186,21,8
called,2.9057686928989694,0.08826316487358954,62,33
difficult,2.8910916078507776,0.08907055668786723,38,18
adoption,2.874755404095212,0.0899786453288377,19,7
explain,2.874755404095212,0.0899786453288377,19,7
published,2.874755404095212,0.0899786453288377,19,7
residential,2.830609298321944,0.09248326567304987,71,39
comes,2.80760224818514,0.09381850549447968,17,6
eyes,2.80760224818514,0.09381850549447968,17,6
idea,2.80760224818514,0.09381850549447968,17,6
clear,2.8019941889358493,0.09414714362475163,113,67
economic,2.799354721153754,0.09430225242954426,41,20
rules,2.769002396387768,0.09610604073185314,36,17
constitution,2.768267520812965,0.09615017638849022,31,14
implementing,2.768267520812965,0.09615017638849022,31,14
attempting,2.7574731803609267,0.09680102107936639,15,5
chosen,2.7574731803609267,0.09680102107936639,15,5
intimidation,2.7574731803609267,0.09680102107936639,15,5
listened,2.7574731803609267,0.09680102107936639,15,5
methods,2.7574731803609267,0.09680102107936639,15,5
promised,2.7574731803609267,0.09680102107936639,15,5
unfortunate,2.7574731803609267,0.09680102107936639,15,5
ended,2.752049842446336,0.09712983193571978,11,3
hypocrisy,2.752049842446336,0.09712983193571978,11,3
remained,2.752049842446336,0.09712983193571978,11,3
current,2.7382574084133573,0.09797155058365015,52,27
banned,2.7333781339247487,0.09827122293948343,13,4
chief,2.7333781339247487,0.09827122293948343,13,4
images,2.7333781339247487,0.09827122293948343,13,4
included,2.7333781339247487,0.09827122293948343,13,4
indiscriminate,2.7333781339247487,0.09827122293948343,13,4
kindergartens,2.7333781339247487,0.09827122293948343,13,4
long-range,2.7333781339247487,0.09827122293948343,13,4
tragedies,2.7333781339247487,0.09827122293948343,13,4
citizens,2.7263775927969873,0.09870292596865815,120,72
battalion,2.7097156112440937,0.09973877063818126,24,10
capacity,2.7097156112440937,0.09973877063818126,24,10
objects,2.7097156112440937,0.09973877063818126,24,10
purposes,2.7097156112440937,0.09973877063818126,24,10
going,2.6646287256619794,0.10260176436145618,47,24
kingdom,2.650824901860688,0.1034961774294123,29,13
adviser,2.6189716089233275,0.10559285499241988,8,1
assertions,2.6189716089233275,0.10559285499241988,8,1
clashes,2.6189716089233275,0.10559285499241988,8,1
companies,2.6189716089233275,0.10559285499241988,8,1
emerged,2.6189716089233275,0.10559285499241988,8,1
granting,2.6189716089233275,0.10559285499241988,8,1
insinuations,2.6189716089233275,0.10559285499241988,8,1
libya,2.6189716089233275,0.10559285499241988,8,1
lithuania,2.6189716089233275,0.10559285499241988,8,1
references,2.6189716089233275,0.10559285499241988,8,1
revolution,2.6189716089233275,0.10559285499241988,8,1
sajdik,2.6189716089233275,0.10559285499241988,8,1
settling,2.6189716089233275,0.10559285499241988,8,1
shed,2.6189716089233275,0.10559285499241988,8,1
somehow,2.6189716089233275,0.10559285499241988,8,1
strategic,2.6189716089233275,0.10559285499241988,8,1
subjects,2.6189716089233275,0.10559285499241988,8,1
useful,2.6189716089233275,0.10559285499241988,8,1
contact,2.5419010114239713,0.1108612387350062,56,30
nazis,2.534381721014085,0.11139051108003517,27,12
experts,2.5255403426999057,0.11201640374943056,32,15
carefully,2.5075517429906204,0.11330183032379093,20,8
operations,2.4772552819570763,0.11550366006263402,40,20
document,2.4528410213726604,0.1173123692666429,51,27
supposed,2.4146879910883894,0.12020191725272955,18,7
approach,2.404263007236099,0.12100510004714593,30,14
power,2.349469592986871,0.12532564289623815,134,83
connection,2.330288552250191,0.12687835608231068,16,6
essential,2.330288552250191,0.12687835608231068,16,6
unacceptable,2.330288552250191,0.12687835608231068,16,6
well-known,2.330288552250191,0.12687835608231068,16,6
better,2.3055781579763237,0.1289103065807894,23,10
providing,2.3055781579763237,0.1289103065807894,23,10
tell,2.3055781579763237,0.1289103065807894,23,10
new,2.2734253966779576,0.1316087312248555,135,84
alley,2.2710128918558854,0.13181372803128277,5,0
angels,2.2710128918558854,0.13181372803128277,5,0
argue,2.2710128918558854,0.13181372803128277,5,0
arm,2.2710128918558854,0.13181372803128277,5,0
bandits,2.2710128918558854,0.13181372803128277,5,0
baseless,2.2710128918558854,0.13181372803128277,5,0
bbc,2.2710128918558854,0.13181372803128277,5,0
bebik,2.2710128918558854,0.13181372803128277,5,0
billions,2.2710128918558854,0.13181372803128277,5,0
calculations,2.2710128918558854,0.13181372803128277,5,0
cameras,2.2710128918558854,0.13181372803128277,5,0
clearer,2.2710128918558854,0.13181372803128277,5,0
collaborated,2.2710128918558854,0.13181372803128277,5,0
combating,2.2710128918558854,0.13181372803128277,5,0
comoros,2.2710128918558854,0.13181372803128277,5,0
connivance,2.2710128918558854,0.13181372803128277,5,0
controllers,2.2710128918558854,0.13181372803128277,5,0
corporations,2.2710128918558854,0.13181372803128277,5,0
correctly,2.2710128918558854,0.13181372803128277,5,0
dear,2.2710128918558854,0.13181372803128277,5,0
describe,2.2710128918558854,0.13181372803128277,5,0
dissenters,2.2710128918558854,0.13181372803128277,5,0
dissidents,2.2710128918558854,0.13181372803128277,5,0
distance,2.2710128918558854,0.13181372803128277,5,0
estonia,2.2710128918558854,0.13181372803128277,5,0
explosions,2.2710128918558854,0.13181372803128277,5,0
fathers,2.2710128918558854,0.13181372803128277,5,0
flawed,2.2710128918558854,0.13181372803128277,5,0
funds,2.2710128918558854,0.13181372803128277,5,0
gesture,2.2710128918558854,0.13181372803128277,5,0
glaring,2.2710128918558854,0.13181372803128277,5,0
groundless,2.2710128918558854,0.13181372803128277,5,0
kinnunen,2.2710128918558854,0.13181372803128277,5,0
kyslytsya,2.2710128918558854,0.13181372803128277,5,0
machinery,2.2710128918558854,0.13181372803128277,5,0
mendacious,2.2710128918558854,0.13181372803128277,5,0
missed,2.2710128918558854,0.13181372803128277,5,0
peacebuilding,2.2710128918558854,0.13181372803128277,5,0
populated,2.2710128918558854,0.13181372803128277,5,0
portray,2.2710128918558854,0.13181372803128277,5,0
postpone,2.2710128918558854,0.13181372803128277,5,0
procedural,2.2710128918558854,0.13181372803128277,5,0
producers,2.2710128918558854,0.13181372803128277,5,0
propagandist,2.2710128918558854,0.13181372803128277,5,0
push,2.2710128918558854,0.13181372803128277,5,0
rabid,2.2710128918558854,0.13181372803128277,5,0
racism,2.2710128918558854,0.13181372803128277,5,0
roots,2.2710128918558854,0.13181372803128277,5,0
sadists,2.2710128918558854,0.13181372803128277,5,0
schizophrenia,2.2710128918558854,0.13181372803128277,5,0
serbian,2.2710128918558854,0.13181372803128277,5,0
shots,2.2710128918558854,0.13181372803128277,5,0
simplified,2.2710128918558854,0.13181372803128277,5,0
spiral,2.2710128918558854,0.13181372803128277,5,0
staging,2.2710128918558854,0.13181372803128277,5,0
state's,2.2710128918558854,0.13181372803128277,5,0
suppliers,2.2710128918558854,0.13181372803128277,5,0
tasks,2.2710128918558854,0.13181372803128277,5,0
unbridled,2.2710128918558854,0.13181372803128277,5,0
undesirable,2.2710128918558854,0.13181372803128277,5,0
writing,2.2710128918558854,0.13181372803128277,5,0
cruelty,2.2583603154479492,0.1328947046957487,14,5
goods,2.2583603154479492,0.1328947046957487,14,5
says,2.2583603154479492,0.1328947046957487,14,5
trade,2.2583603154479492,0.1328947046957487,14,5
great,2.2294339039826108,0.13540344960402417,36,18
billion,2.2059153366400177,0.13748226715870882,12,4
determine,2.2059153366400177,0.13748226715870882,12,4
forgotten,2.2059153366400177,0.13748226715870882,12,4
ignoring,2.2059153366400177,0.13748226715870882,12,4
prevented,2.2059153366400177,0.13748226715870882,12,4
promises,2.2059153366400177,0.13748226715870882,12,4
rejected,2.2059153366400177,0.13748226715870882,12,4
remarks,2.2059153366400177,0.13748226715870882,12,4
separate,2.2059153366400177,0.13748226715870882,12,4
conduct,2.1940311393824734,0.1385462992234795,21,9
exactly,2.1940311393824734,0.1385462992234795,21,9
principle,2.1940311393824734,0.1385462992234795,21,9
progress,2.1940311393824734,0.1385462992234795,21,9
shelling,2.1939738745816153,0.13855144863582458,104,63
association,2.186438339140098,0.1392309418574348,10,3
confirms,2.186438339140098,0.1392309418574348,10,3
endorsed,2.186438339140098,0.1392309418574348,10,3
guns,2.186438339140098,0.1392309418574348,10,3
high-level,2.186438339140098,0.1392309418574348,10,3
horlivka,2.186438339140098,0.1392309418574348,10,3
markets,2.186438339140098,0.1392309418574348,10,3
needless,2.186438339140098,0.1392309418574348,10,3
politically,2.186438339140098,0.1392309418574348,10,3
reliable,2.186438339140098,0.1392309418574348,10,3
understood,2.186438339140098,0.1392309418574348,10,3
whatsoever,2.186438339140098,0.1392309418574348,10,3
witnesses,2.186438339140098,0.1392309418574348,10,3
agenda,2.182220934671261,0.13961286438980935,31,15
azov,2.182220934671261,0.13961286438980935,31,15
supplies,2.182220934671261,0.13961286438980935,31,15
word,2.182220934671261,0.13961286438980935,31,15
fired,2.162967586896893,0.14137142946771364,26,12
read,2.162967586896893,0.14137142946771364,26,12
similar,2.1055312053956943,0.1467673671511992,34,17
actively,2.085230784501368,0.1487297436030266,19,8
authority,2.085230784501368,0.1487297436030266,19,8
hard,2.085230784501368,0.1487297436030266,19,8
leader,2.085230784501368,0.1487297436030266,19,8
norms,2.0431626337450512,0.15289148151702714,24,11
instead,1.9959142982099107,0.15772385885227946,66,38
decided,1.98163383328432,0.159218391606758,32,16
munitions,1.9802050950709542,0.15936880210372972,17,7
participants,1.9802050950709542,0.15936880210372972,17,7
shooting,1.9802050950709542,0.15936880210372972,17,7
shows,1.9802050950709542,0.15936880210372972,17,7
accusing,1.9792846672412345,0.15946578587429183,7,1
achievement,1.9792846672412345,0.15946578587429183,7,1
aims,1.9792846672412345,0.15946578587429183,7,1
blanche,1.9792846672412345,0.15946578587429183,7,1
careful,1.9792846672412345,0.15946578587429183,7,1
carte,1.9792846672412345,0.15946578587429183,7,1
corrupt,1.9792846672412345,0.15946578587429183,7,1
crimeans,1.9792846672412345,0.15946578587429183,7,1
encouraging,1.9792846672412345,0.15946578587429183,7,1
existed,1.9792846672412345,0.15946578587429183,7,1
failing,1.9792846672412345,0.15946578587429183,7,1
falling,1.9792846672412345,0.15946578587429183,7,1
fulfilled,1.9792846672412345,0.15946578587429183,7,1
generally,1.9792846672412345,0.15946578587429183,7,1
inconvenient,1.9792846672412345,0.15946578587429183,7,1
insurgents,1.9792846672412345,0.15946578587429183,7,1
investigative,1.9792846672412345,0.15946578587429183,7,1
morozova,1.9792846672412345,0.15946578587429183,7,1
painted,1.9792846672412345,0.15946578587429183,7,1
project,1.9792846672412345,0.15946578587429183,7,1
prospects,1.9792846672412345,0.15946578587429183,7,1
rebels,1.9792846672412345,0.15946578587429183,7,1
respectful,1.9792846672412345,0.15946578587429183,7,1
rushed,1.9792846672412345,0.15946578587429183,7,1
sequence,1.9792846672412345,0.15946578587429183,7,1
setting,1.9792846672412345,0.15946578587429183,7,1
sniper,1.9792846672412345,0.15946578587429183,7,1
sold,1.9792846672412345,0.15946578587429183,7,1
stipulated,1.9792846672412345,0.15946578587429183,7,1
testimonies,1.9792846672412345,0.15946578587429183,7,1
thinking,1.9792846672412345,0.15946578587429183,7,1
traditions,1.9792846672412345,0.15946578587429183,7,1
vienna,1.9792846672412345,0.15946578587429183,7,1
implement,1.9666514825891872,0.16080373720949326,43,23
civilian,1.9592407281315012,0.16159454450275867,123,77
terms,1.9241282102990485,0.16540228239352495,22,10
trust,1.9241282102990485,0.16540228239352495,22,10
shall,1.9233102142129246,0.16549220318889624,35,18
absence,1.9142362239814825,0.16649345036174068,9,2
appeals,1.9142362239814825,0.16649345036174068,9,2
arrested,1.9142362239814825,0.16649345036174068,9,2
multiple-launch,1.9142362239814825,0.16649345036174068,9,2
swift,1.9142362239814825,0.16649345036174068,9,2
tensions,1.9142362239814825,0.16649345036174068,9,2
carried,1.9054582569438963,0.16746863676442725,52,29
disregard,1.8805695025899232,0.17026943417401064,15,6
secret,1.8805695025899232,0.17026943417401064,15,6
buildings,1.8791141187271863,0.17043486808384545,38,20
especially,1.857741787305025,0.1728856567725221,30,15
without,1.832556674972556,0.17582586205421613,102,63
wish,1.8206405297294013,0.1772370516629974,44,24
education,1.8129456257834025,0.17815527798373632,25,12
collective,1.8061017934917705,0.17897656478741375,20,9
conducted,1.8061017934917705,0.17897656478741375,20,9
quite,1.7999272283415,0.1797212928665496,33,17
assessments,1.789016393118309,0.18104605156723708,13,5
constantly,1.789016393118309,0.18104605156723708,13,5
launchers,1.789016393118309,0.18104605156723708,13,5
manner,1.789016393118309,0.18104605156723708,13,5
outcome,1.789016393118309,0.18104605156723708,13,5
specifically,1.789016393118309,0.18104605156723708,13,5
supply,1.7569175905703178,0.18500945288293458,36,19
problem,1.7338550671143749,0.18791931769856351,28,14
present,1.7250120666807465,0.189049158255976,39,21
alternative,1.7103920618387989,0.19093451038401,11,4
centres,1.7103920618387989,0.19093451038401,11,4
church,1.7103920618387989,0.19093451038401,11,4
cluster,1.7103920618387989,0.19093451038401,11,4
convene,1.7103920618387989,0.19093451038401,11,4
cooperate,1.7103920618387989,0.19093451038401,11,4
counter,1.7103920618387989,0.19093451038401,11,4
launching,1.7103920618387989,0.19093451038401,11,4
legally,1.7103920618387989,0.19093451038401,11,4
type,1.7103920618387989,0.19093451038401,11,4
young,1.7103920618387989,0.19093451038401,11,4
based,1.7016485593597732,0.1920725225607166,42,23
coordination,1.6901458981839992,0.1935817376982356,23,11
part,1.6897287430921333,0.19363673065773823,117,74
financial,1.6894304651528502,0.19367606340872234,18,8
although,1.6766149381207542,0.19537485548469802,31,16
behind,1.6766149381207542,0.19537485548469802,31,16
real,1.6667970292842709,0.196688095768641,51,29
admit,1.6543890994600146,0.19836260241363157,9,3
closely,1.6543890994600146,0.19836260241363157,9,3
confrontation,1.6543890994600146,0.19836260241363157,9,3
convince,1.6543890994600146,0.19836260241363157,9,3
demanded,1.6543890994600146,0.19836260241363157,9,3
dutch,1.6543890994600146,0.19836260241363157,9,3
field,1.6543890994600146,0.19836260241363157,9,3
