feature,chi2,p,n_target,n_reference
paragraph,-0.9103945815279234,0.3400097463085938,14,12
based,-0.9188693794361805,0.3377720115138173,85,59
limited,-0.921547245231221,0.3370690438962852,24,19
considerations,-0.9249038323945398,0.33619067175606,6,7
continuously,-0.9249038323945398,0.33619067175606,6,7
crops,-0.9249038323945398,0.33619067175606,6,7
dimension,-0.9249038323945398,0.33619067175606,6,7
disproportionately,-0.9249038323945398,0.33619067175606,6,7
inflation,-0.9249038323945398,0.33619067175606,6,7
opportunities,-0.9249038323945398,0.33619067175606,6,7
peacefully,-0.9249038323945398,0.33619067175606,6,7
produce,-0.9249038323945398,0.33619067175606,6,7
published,-0.9249038323945398,0.33619067175606,6,7
sanitation,-0.9249038323945398,0.33619067175606,6,7
suggest,-0.9249038323945398,0.33619067175606,6,7
vulnerability,-0.9249038323945398,0.33619067175606,6,7
although,-0.9461703034522781,0.33069603312037743,21,17
requires,-0.9461703034522781,0.33069603312037743,21,17
trauma,-0.9461703034522781,0.33069603312037743,21,17
victims,-0.980207147772861,0.3221476700673547,138,93
described,-0.9836663917364323,0.32129530632292647,18,15
strengthening,-0.9836663917364323,0.32129530632292647,18,15
reason,-0.9909989190639739,0.319498352455035,43,32
carry,-0.9929866474758494,0.3190135057289818,11,10
disastrous,-0.9929866474758494,0.3190135057289818,11,10
programmes,-0.9929866474758494,0.3190135057289818,11,10
process,-0.994578932679953,0.31862581263224554,46,34
accompanied,-0.99605432153355,0.31826713381058924,7,7
advantage,-0.99605432153355,0.31826713381058924,7,7
denise,-0.99605432153355,0.31826713381058924,7,7
midst,-0.99605432153355,0.31826713381058924,7,7
paramount,-0.99605432153355,0.31826713381058924,7,7
safeguarding,-0.99605432153355,0.31826713381058924,7,7
devastation,-1.0361829342034357,0.30871088512764056,25,20
fire,-1.0361829342034357,0.30871088512764056,25,20
supported,-1.0361829342034357,0.30871088512764056,25,20
well,-1.03787154501459,0.3083170113946935,267,174
america,-1.0409313880900222,0.3076049545948113,15,13
search,-1.0409313880900222,0.3076049545948113,15,13
urges,-1.0409313880900222,0.3076049545948113,15,13
supplies,-1.0782465250785387,0.299090151690651,73,52
kakhovka,-1.100008591408183,0.29426421885795573,35,27
adversely,-1.104475751013331,0.29328595805054525,1,3
aged,-1.104475751013331,0.29328595805054525,1,3
agreeing,-1.104475751013331,0.29328595805054525,1,3
alia,-1.104475751013331,0.29328595805054525,1,3
arable,-1.104475751013331,0.29328595805054525,1,3
arm,-1.104475751013331,0.29328595805054525,1,3
arrive,-1.104475751013331,0.29328595805054525,1,3
arriving,-1.104475751013331,0.29328595805054525,1,3
asserted,-1.104475751013331,0.29328595805054525,1,3
attained,-1.104475751013331,0.29328595805054525,1,3
attribute,-1.104475751013331,0.29328595805054525,1,3
backup,-1.104475751013331,0.29328595805054525,1,3
bunkers,-1.104475751013331,0.29328595805054525,1,3
chronic,-1.104475751013331,0.29328595805054525,1,3
communications,-1.104475751013331,0.29328595805054525,1,3
competence,-1.104475751013331,0.29328595805054525,1,3
complying,-1.104475751013331,0.29328595805054525,1,3
content,-1.104475751013331,0.29328595805054525,1,3
conventional,-1.104475751013331,0.29328595805054525,1,3
counselling,-1.104475751013331,0.29328595805054525,1,3
dawn,-1.104475751013331,0.29328595805054525,1,3
deceased,-1.104475751013331,0.29328595805054525,1,3
deterrence,-1.104475751013331,0.29328595805054525,1,3
domination,-1.104475751013331,0.29328595805054525,1,3
drugs,-1.104475751013331,0.29328595805054525,1,3
electrical,-1.104475751013331,0.29328595805054525,1,3
empathy,-1.104475751013331,0.29328595805054525,1,3
encouragement,-1.104475751013331,0.29328595805054525,1,3
entail,-1.104475751013331,0.29328595805054525,1,3
equip,-1.104475751013331,0.29328595805054525,1,3
evidenced,-1.104475751013331,0.29328595805054525,1,3
exclusively,-1.104475751013331,0.29328595805054525,1,3
flexibility,-1.104475751013331,0.29328595805054525,1,3
gangs,-1.104475751013331,0.29328595805054525,1,3
gender-responsive,-1.104475751013331,0.29328595805054525,1,3
gerwel,-1.104475751013331,0.29328595805054525,1,3
grievances,-1.104475751013331,0.29328595805054525,1,3
humanely,-1.104475751013331,0.29328595805054525,1,3
impede,-1.104475751013331,0.29328595805054525,1,3
incoming,-1.104475751013331,0.29328595805054525,1,3
inter,-1.104475751013331,0.29328595805054525,1,3
inter-agency,-1.104475751013331,0.29328595805054525,1,3
lawless,-1.104475751013331,0.29328595805054525,1,3
life-sustaining,-1.104475751013331,0.29328595805054525,1,3
liked,-1.104475751013331,0.29328595805054525,1,3
matthew,-1.104475751013331,0.29328595805054525,1,3
monetary,-1.104475751013331,0.29328595805054525,1,3
multiplied,-1.104475751013331,0.29328595805054525,1,3
outpouring,-1.104475751013331,0.29328595805054525,1,3
passages,-1.104475751013331,0.29328595805054525,1,3
perspectives,-1.104475751013331,0.29328595805054525,1,3
politicize,-1.104475751013331,0.29328595805054525,1,3
prejudice,-1.104475751013331,0.29328595805054525,1,3
productivity,-1.104475751013331,0.29328595805054525,1,3
rally,-1.104475751013331,0.29328595805054525,1,3
re-emphasize,-1.104475751013331,0.29328595805054525,1,3
react,-1.104475751013331,0.29328595805054525,1,3
recommit,-1.104475751013331,0.29328595805054525,1,3
rectify,-1.104475751013331,0.29328595805054525,1,3
recurrent,-1.104475751013331,0.29328595805054525,1,3
relieve,-1.104475751013331,0.29328595805054525,1,3
remedy,-1.104475751013331,0.29328595805054525,1,3
remotely,-1.104475751013331,0.29328595805054525,1,3
resuming,-1.104475751013331,0.29328595805054525,1,3
reverberating,-1.104475751013331,0.29328595805054525,1,3
settling,-1.104475751013331,0.29328595805054525,1,3
seventh,-1.104475751013331,0.29328595805054525,1,3
size,-1.104475751013331,0.29328595805054525,1,3
skills,-1.104475751013331,0.29328595805054525,1,3
smoothly,-1.104475751013331,0.29328595805054525,1,3
solid,-1.104475751013331,0.29328595805054525,1,3
spiral,-1.104475751013331,0.29328595805054525,1,3
statistic,-1.104475751013331,0.29328595805054525,1,3
stigmatization,-1.104475751013331,0.29328595805054525,1,3
subjecting,-1.104475751013331,0.29328595805054525,1,3
substantially,-1.104475751013331,0.29328595805054525,1,3
sweeping,-1.104475751013331,0.29328595805054525,1,3
syrian,-1.104475751013331,0.29328595805054525,1,3
talked,-1.104475751013331,0.29328595805054525,1,3
tends,-1.104475751013331,0.29328595805054525,1,3
thereto,-1.104475751013331,0.29328595805054525,1,3
uniting,-1.104475751013331,0.29328595805054525,1,3
unrest,-1.104475751013331,0.29328595805054525,1,3
valid,-1.104475751013331,0.29328595805054525,1,3
catastrophic,-1.1092844667984747,0.2922375424574337,19,16
central,-1.1092844667984747,0.2922375424574337,19,16
creating,-1.1092844667984747,0.2922375424574337,19,16
disproportionate,-1.1092844667984747,0.2922375424574337,19,16
unity,-1.1092844667984747,0.2922375424574337,19,16
neighbours,-1.1114880122062216,0.29175871632854566,32,25
suffer,-1.1114880122062216,0.29175871632854566,32,25
rapid,-1.1286104137858115,0.288071934300266,29,23
moving,-1.130857586215406,0.28759248812333493,12,11
proved,-1.130857586215406,0.28759248812333493,12,11
depend,-1.138357031563938,0.2859997628512595,8,8
equality,-1.138357031563938,0.2859997628512595,8,8
evacuations,-1.138357031563938,0.2859997628512595,8,8
focusing,-1.138357031563938,0.2859997628512595,8,8
initiative's,-1.138357031563938,0.2859997628512595,8,8
lose,-1.138357031563938,0.2859997628512595,8,8
mitigating,-1.138357031563938,0.2859997628512595,8,8
operating,-1.138357031563938,0.2859997628512595,8,8
pressing,-1.138357031563938,0.2859997628512595,8,8
advocates,-1.1575095044003276,0.28198264672449314,2,4
alert,-1.1575095044003276,0.28198264672449314,2,4
associated,-1.1575095044003276,0.28198264672449314,2,4
clearest,-1.1575095044003276,0.28198264672449314,2,4
code,-1.1575095044003276,0.28198264672449314,2,4
compassion,-1.1575095044003276,0.28198264672449314,2,4
components,-1.1575095044003276,0.28198264672449314,2,4
concluding,-1.1575095044003276,0.28198264672449314,2,4
consequently,-1.1575095044003276,0.28198264672449314,2,4
constructively,-1.1575095044003276,0.28198264672449314,2,4
contacts,-1.1575095044003276,0.28198264672449314,2,4
contributes,-1.1575095044003276,0.28198264672449314,2,4
cope,-1.1575095044003276,0.28198264672449314,2,4
demonstration,-1.1575095044003276,0.28198264672449314,2,4
distant,-1.1575095044003276,0.28198264672449314,2,4
engulfed,-1.1575095044003276,0.28198264672449314,2,4
fifthly,-1.1575095044003276,0.28198264672449314,2,4
function,-1.1575095044003276,0.28198264672449314,2,4
knowledge,-1.1575095044003276,0.28198264672449314,2,4
morally,-1.1575095044003276,0.28198264672449314,2,4
movements,-1.1575095044003276,0.28198264672449314,2,4
nationwide,-1.1575095044003276,0.28198264672449314,2,4
outages,-1.1575095044003276,0.28198264672449314,2,4
overview,-1.1575095044003276,0.28198264672449314,2,4
paper,-1.1575095044003276,0.28198264672449314,2,4
pathways,-1.1575095044003276,0.28198264672449314,2,4
perfect,-1.1575095044003276,0.28198264672449314,2,4
persisting,-1.1575095044003276,0.28198264672449314,2,4
post,-1.1575095044003276,0.28198264672449314,2,4
preserved,-1.1575095044003276,0.28198264672449314,2,4
puts,-1.1575095044003276,0.28198264672449314,2,4
recurring,-1.1575095044003276,0.28198264672449314,2,4
requirements,-1.1575095044003276,0.28198264672449314,2,4
requiring,-1.1575095044003276,0.28198264672449314,2,4
responsibly,-1.1575095044003276,0.28198264672449314,2,4
reverberate,-1.1575095044003276,0.28198264672449314,2,4
saddened,-1.1575095044003276,0.28198264672449314,2,4
samson,-1.1575095044003276,0.28198264672449314,2,4
seriousness,-1.1575095044003276,0.28198264672449314,2,4
soaring,-1.1575095044003276,0.28198264672449314,2,4
successfully,-1.1575095044003276,0.28198264672449314,2,4
upended,-1.1575095044003276,0.28198264672449314,2,4
virtual,-1.1575095044003276,0.28198264672449314,2,4
warehouse,-1.1575095044003276,0.28198264672449314,2,4
respects,-1.173039943743,0.27877749326611545,16,14
throughout,-1.1874193326945248,0.27585072616762885,48,36
active,-1.1878445250612335,0.2757647726608593,23,19
comply,-1.1887789920996645,0.27557598645651116,51,38
establish,-1.1913936356855663,0.27504862362094373,42,32
deputy,-1.2225952209053228,0.26885193955271247,33,26
vital,-1.2260796496865607,0.26817080979837826,69,50
abate,-1.2299680892405263,0.26741324404331457,0,2
abode,-1.2299680892405263,0.26741324404331457,0,2
abstention,-1.2299680892405263,0.26741324404331457,0,2
accomplished,-1.2299680892405263,0.26741324404331457,0,2
accorded,-1.2299680892405263,0.26741324404331457,0,2
accumulate,-1.2299680892405263,0.26741324404331457,0,2
accumulation,-1.2299680892405263,0.26741324404331457,0,2
adheres,-1.2299680892405263,0.26741324404331457,0,2
adolescents,-1.2299680892405263,0.26741324404331457,0,2
almheiri,-1.2299680892405263,0.26741324404331457,0,2
americans,-1.2299680892405263,0.26741324404331457,0,2
animosity,-1.2299680892405263,0.26741324404331457,0,2
anti-racism,-1.2299680892405263,0.26741324404331457,0,2
arbitration,-1.2299680892405263,0.26741324404331457,0,2
arise,-1.2299680892405263,0.26741324404331457,0,2
assures,-1.2299680892405263,0.26741324404331457,0,2
asylum,-1.2299680892405263,0.26741324404331457,0,2
attentively,-1.2299680892405263,0.26741324404331457,0,2
attribution,-1.2299680892405263,0.26741324404331457,0,2
avowed,-1.2299680892405263,0.26741324404331457,0,2
bias,-1.2299680892405263,0.26741324404331457,0,2
binds,-1.2299680892405263,0.26741324404331457,0,2
bratislava,-1.2299680892405263,0.26741324404331457,0,2
brazilians,-1.2299680892405263,0.26741324404331457,0,2
breaching,-1.2299680892405263,0.26741324404331457,0,2
breakthroughs,-1.2299680892405263,0.26741324404331457,0,2
briefly,-1.2299680892405263,0.26741324404331457,0,2
bulwark,-1.2299680892405263,0.26741324404331457,0,2
burdens,-1.2299680892405263,0.26741324404331457,0,2
bystander,-1.2299680892405263,0.26741324404331457,0,2
certainties,-1.2299680892405263,0.26741324404331457,0,2
chairperson,-1.2299680892405263,0.26741324404331457,0,2
charting,-1.2299680892405263,0.26741324404331457,0,2
cholera,-1.2299680892405263,0.26741324404331457,0,2
clear-cut,-1.2299680892405263,0.26741324404331457,0,2
clinic,-1.2299680892405263,0.26741324404331457,0,2
combative,-1.2299680892405263,0.26741324404331457,0,2
commencement,-1.2299680892405263,0.26741324404331457,0,2
commerce,-1.2299680892405263,0.26741324404331457,0,2
compass,-1.2299680892405263,0.26741324404331457,0,2
complementary,-1.2299680892405263,0.26741324404331457,0,2
complemented,-1.2299680892405263,0.26741324404331457,0,2
complications,-1.2299680892405263,0.26741324404331457,0,2
comprehensively,-1.2299680892405263,0.26741324404331457,0,2
concert,-1.2299680892405263,0.26741324404331457,0,2
conciliation,-1.2299680892405263,0.26741324404331457,0,2
conflagrated,-1.2299680892405263,0.26741324404331457,0,2
conflict-resolution,-1.2299680892405263,0.26741324404331457,0,2
conform,-1.2299680892405263,0.26741324404331457,0,2
consensual,-1.2299680892405263,0.26741324404331457,0,2
constrained,-1.2299680892405263,0.26741324404331457,0,2
contours,-1.2299680892405263,0.26741324404331457,0,2
contradictions,-1.2299680892405263,0.26741324404331457,0,2
coping,-1.2299680892405263,0.26741324404331457,0,2
creative,-1.2299680892405263,0.26741324404331457,0,2
crossroads,-1.2299680892405263,0.26741324404331457,0,2
de-escalating,-1.2299680892405263,0.26741324404331457,0,2
deafening,-1.2299680892405263,0.26741324404331457,0,2
decolonization,-1.2299680892405263,0.26741324404331457,0,2
deepened,-1.2299680892405263,0.26741324404331457,0,2
deeper,-1.2299680892405263,0.26741324404331457,0,2
delicate,-1.2299680892405263,0.26741324404331457,0,2
delineation,-1.2299680892405263,0.26741324404331457,0,2
desolation,-1.2299680892405263,0.26741324404331457,0,2
disaggregated,-1.2299680892405263,0.26741324404331457,0,2
discriminate,-1.2299680892405263,0.26741324404331457,0,2
disembark,-1.2299680892405263,0.26741324404331457,0,2
disparities,-1.2299680892405263,0.26741324404331457,0,2
domino-like,-1.2299680892405263,0.26741324404331457,0,2
drafters,-1.2299680892405263,0.26741324404331457,0,2
durability,-1.2299680892405263,0.26741324404331457,0,2
early-recovery,-1.2299680892405263,0.26741324404331457,0,2
early-warning,-1.2299680892405263,0.26741324404331457,0,2
echoing,-1.2299680892405263,0.26741324404331457,0,2
eluded,-1.2299680892405263,0.26741324404331457,0,2
embassies,-1.2299680892405263,0.26741324404331457,0,2
embassy,-1.2299680892405263,0.26741324404331457,0,2
emissions,-1.2299680892405263,0.26741324404331457,0,2
empathize,-1.2299680892405263,0.26741324404331457,0,2
emphasizing,-1.2299680892405263,0.26741324404331457,0,2
enforcing,-1.2299680892405263,0.26741324404331457,0,2
engages,-1.2299680892405263,0.26741324404331457,0,2
ensue,-1.2299680892405263,0.26741324404331457,0,2
entrenching,-1.2299680892405263,0.26741324404331457,0,2
entry,-1.2299680892405263,0.26741324404331457,0,2
epicentre,-1.2299680892405263,0.26741324404331457,0,2
equitably,-1.2299680892405263,0.26741324404331457,0,2
erupts,-1.2299680892405263,0.26741324404331457,0,2
eurasian,-1.2299680892405263,0.26741324404331457,0,2
exacted,-1.2299680892405263,0.26741324404331457,0,2
exacting,-1.2299680892405263,0.26741324404331457,0,2
excessive,-1.2299680892405263,0.26741324404331457,0,2
exhaust,-1.2299680892405263,0.26741324404331457,0,2
exile,-1.2299680892405263,0.26741324404331457,0,2
expands,-1.2299680892405263,0.26741324404331457,0,2
explored,-1.2299680892405263,0.26741324404331457,0,2
expressions,-1.2299680892405263,0.26741324404331457,0,2
facilitators,-1.2299680892405263,0.26741324404331457,0,2
fairer,-1.2299680892405263,0.26741324404331457,0,2
fallouts,-1.2299680892405263,0.26741324404331457,0,2
fences,-1.2299680892405263,0.26741324404331457,0,2
fester,-1.2299680892405263,0.26741324404331457,0,2
festive,-1.2299680892405263,0.26741324404331457,0,2
fishing,-1.2299680892405263,0.26741324404331457,0,2
flame,-1.2299680892405263,0.26741324404331457,0,2
flashing,-1.2299680892405263,0.26741324404331457,0,2
flashpoints,-1.2299680892405263,0.26741324404331457,0,2
fragilities,-1.2299680892405263,0.26741324404331457,0,2
francis,-1.2299680892405263,0.26741324404331457,0,2
frequency,-1.2299680892405263,0.26741324404331457,0,2
frequently,-1.2299680892405263,0.26741324404331457,0,2
frustration,-1.2299680892405263,0.26741324404331457,0,2
g-20,-1.2299680892405263,0.26741324404331457,0,2
ghanaian,-1.2299680892405263,0.26741324404331457,0,2
grinding,-1.2299680892405263,0.26741324404331457,0,2
hammered,-1.2299680892405263,0.26741324404331457,0,2
hateful,-1.2299680892405263,0.26741324404331457,0,2
havens,-1.2299680892405263,0.26741324404331457,0,2
hedda,-1.2299680892405263,0.26741324404331457,0,2
hegemonic,-1.2299680892405263,0.26741324404331457,0,2
hegemony,-1.2299680892405263,0.26741324404331457,0,2
hits,-1.2299680892405263,0.26741324404331457,0,2
holistic,-1.2299680892405263,0.26741324404331457,0,2
hors,-1.2299680892405263,0.26741324404331457,0,2
ice,-1.2299680892405263,0.26741324404331457,0,2
